log_name,timestamp,id,index,container_id,container_name,log,source
du,2025-09-18 17:02:14,tqycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   361.19 UE RA-RNTI 010b TC-RNTI b075: Activating RA process index 0,stdout
du,2025-09-18 17:02:14,t6ycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]   Check Msg3 TDA 3 for slot 16: k2 7, S 10 L 3, slot_mask 15360, msg3_mask 7168",stdout
du,2025-09-18 17:02:14,uKycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   UE b075: Msg3 scheduled at 362.16 (362.6 k2 7 TDA 3),stdout
du,2025-09-18 17:02:14,uaycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[32m[NR_MAC]   UE b075: 362.6 Generating RA-Msg2 DCI, RA RNTI 0x10b, state 1, preamble_index(RAPID) 2, timing_offset = 10 (estimated distance 390.6 [m])",stdout
du,2025-09-18 17:02:14,uqycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   UE b075: 362.6: Setting RA-Msg3 reception (CBRA) for SFN.Slot 362.16,stdout
du,2025-09-18 17:02:14,u6ycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   362.6 Send RAR to RA-RNTI 010b,stdout
du,2025-09-18 17:02:14,vKycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]    363 2: RA RNTI b075 CC_id 0 Scheduling retransmission of Msg3 in (363,9)",stdout
du,2025-09-18 17:02:14,vaycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]    36319: RA RNTI b075 CC_id 0 Scheduling retransmission of Msg3 in (364,6)",stdout
du,2025-09-18 17:02:14,vqycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]    36412: RA RNTI b075 CC_id 0 Scheduling retransmission of Msg3 in (364,19)",stdout
du,2025-09-18 17:02:14,v6ycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[93m[NR_MAC]   Random Access 0 failed at state WAIT_Msg3 (Reached msg3 max harq rounds),stdout
du,2025-09-18 17:02:14,wKycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[1;31m[NR_MAC]   Couldn't identify UE connected with current UL HARQ process,stdout
du,2025-09-18 17:02:14,waycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 384.0,stdout
du,2025-09-18 17:02:14,w6ycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 15817558 pps   25088 kbps  972492][tx 17800368 pps   28032 kbps 1892001][Total Msgs_Rcvd 15817558],stdout
du,2025-09-18 17:02:14,xKycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 14842198 prach0  975360],stdout
du,2025-09-18 17:02:14,xaycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 512.0,stdout
du,2025-09-18 17:02:14,x6ycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 15842646 pps   25088 kbps  972492][tx 17828400 pps   28032 kbps 1892001][Total Msgs_Rcvd 15842646],stdout
du,2025-09-18 17:02:14,yKycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 14865750 prach0  976896],stdout
du,2025-09-18 17:02:14,yaycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 640.0,stdout
du,2025-09-18 17:02:14,y6ycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 15867734 pps   25088 kbps  972492][tx 17856432 pps   28032 kbps 1892001][Total Msgs_Rcvd 15867734],stdout
du,2025-09-18 17:02:14,zKycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 14889302 prach0  978432],stdout
du,2025-09-18 17:02:14,zaycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 768.0,stdout
du,2025-09-18 17:02:14,z6ycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 15892822 pps   25088 kbps  972463][tx 17884464 pps   28032 kbps 1892001][Total Msgs_Rcvd 15892822],stdout
du,2025-09-18 17:02:14,0KycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 14912854 prach0  979968],stdout
du,2025-09-18 17:02:14,0aycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 896.0,stdout
du,2025-09-18 17:02:14,06ycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 15917910 pps   25088 kbps  972492][tx 17912496 pps   28032 kbps 1892001][Total Msgs_Rcvd 15917910],stdout
du,2025-09-18 17:02:14,1KycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 14936406 prach0  981504],stdout
du,2025-09-18 17:02:14,1aycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 0.0,stdout
du,2025-09-18 17:02:14,16ycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 15942998 pps   25088 kbps  972463][tx 17940528 pps   28032 kbps 1892001][Total Msgs_Rcvd 15942998],stdout
du,2025-09-18 17:02:14,2KycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 14959958 prach0  983040],stdout
du,2025-09-18 17:02:14,2aycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[PHY]   prach_I0 = 32.6 dB,stdout
du,2025-09-18 17:02:14,2qycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[PHY]   prach_I0 = 32.6 dB,stdout
du,2025-09-18 17:02:14,26ycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 128.0,stdout
du,2025-09-18 17:02:14,3aycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 15968086 pps   25088 kbps  972492][tx 17968560 pps   28032 kbps 1892001][Total Msgs_Rcvd 15968086],stdout
du,2025-09-18 17:02:14,3qycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 14983510 prach0  984576],stdout
du,2025-09-18 17:02:14,36ycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 256.0,stdout
du,2025-09-18 17:02:14,4aycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 15993174 pps   25088 kbps  972492][tx 17996592 pps   28032 kbps 1892001][Total Msgs_Rcvd 15993174],stdout
du,2025-09-18 17:02:14,4qycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 15007062 prach0  986112],stdout
du,2025-09-18 17:02:14,46ycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 384.0,stdout
du,2025-09-18 17:02:14,5aycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 16018262 pps   25088 kbps  972492][tx 18024624 pps   28032 kbps 1892001][Total Msgs_Rcvd 16018262],stdout
du,2025-09-18 17:02:14,5qycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 15030614 prach0  987648],stdout
du,2025-09-18 17:02:14,56ycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[32m[NR_PHY]   [RAPROC] 435.19 Initiating RA procedure with preamble 0, energy 48.0 dB (I0 324, thres 120), delay 10 start symbol 0 freq index 0",stdout
du,2025-09-18 17:02:14,6KycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   435.19 UE RA-RNTI 010b TC-RNTI b361: Activating RA process index 0,stdout
du,2025-09-18 17:02:14,6aycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]   Check Msg3 TDA 3 for slot 16: k2 7, S 10 L 3, slot_mask 15360, msg3_mask 7168",stdout
du,2025-09-18 17:02:14,6qycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   UE b361: Msg3 scheduled at 436.16 (436.6 k2 7 TDA 3),stdout
du,2025-09-18 17:02:14,66ycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[32m[NR_MAC]   UE b361: 436.6 Generating RA-Msg2 DCI, RA RNTI 0x10b, state 1, preamble_index(RAPID) 0, timing_offset = 10 (estimated distance 390.6 [m])",stdout
du,2025-09-18 17:02:14,7KycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   UE b361: 436.6: Setting RA-Msg3 reception (CBRA) for SFN.Slot 436.16,stdout
du,2025-09-18 17:02:14,7aycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   436.6 Send RAR to RA-RNTI 010b,stdout
du,2025-09-18 17:02:14,7qycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]    437 2: RA RNTI b361 CC_id 0 Scheduling retransmission of Msg3 in (437,9)",stdout
du,2025-09-18 17:02:14,76ycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]    43719: RA RNTI b361 CC_id 0 Scheduling retransmission of Msg3 in (438,6)",stdout
du,2025-09-18 17:02:14,8KycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]    43812: RA RNTI b361 CC_id 0 Scheduling retransmission of Msg3 in (438,19)",stdout
du,2025-09-18 17:02:14,8aycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[93m[NR_MAC]   Random Access 0 failed at state WAIT_Msg3 (Reached msg3 max harq rounds),stdout
du,2025-09-18 17:02:14,8qycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[1;31m[NR_MAC]   Couldn't identify UE connected with current UL HARQ process,stdout
du,2025-09-18 17:02:14,86ycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 512.0,stdout
du,2025-09-18 17:02:14,9aycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 16043346 pps   25084 kbps  972492][tx 18052656 pps   28032 kbps 1892001][Total Msgs_Rcvd 16043346],stdout
du,2025-09-18 17:02:14,9qycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 15054162 prach0  989184],stdout
du,2025-09-18 17:02:14,96ycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 640.0,stdout
du,2025-09-18 17:02:14,-aycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 16068426 pps   25080 kbps  972282][tx 18080688 pps   28032 kbps 1892001][Total Msgs_Rcvd 16068426],stdout
du,2025-09-18 17:02:14,-qycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 15077706 prach0  990720],stdout
du,2025-09-18 17:02:14,-6ycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 768.0,stdout
du,2025-09-18 17:02:14,_aycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 16093482 pps   25056 kbps  971446][tx 18108720 pps   28032 kbps 1892001][Total Msgs_Rcvd 16093482],stdout
du,2025-09-18 17:02:14,_qycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 15101226 prach0  992256],stdout
du,2025-09-18 17:02:14,_6ycXJkBdI0Tb9Y5ItDk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 896.0,stdout
du,2025-09-18 17:02:14,AaycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 16118520 pps   25038 kbps  971121][tx 18136752 pps   28032 kbps 1892001][Total Msgs_Rcvd 16118520],stdout
du,2025-09-18 17:02:14,AqycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 15124728 prach0  993792],stdout
du,2025-09-18 17:02:14,A6ycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 0.0,stdout
du,2025-09-18 17:02:14,BaycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 16143580 pps   25060 kbps  970525][tx 18164784 pps   28032 kbps 1892001][Total Msgs_Rcvd 16143580],stdout
du,2025-09-18 17:02:14,BqycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 15148252 prach0  995328],stdout
du,2025-09-18 17:02:14,B6ycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[PHY]   prach_I0 = 32.7 dB,stdout
du,2025-09-18 17:02:14,CKycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[PHY]   prach_I0 = 32.6 dB,stdout
du,2025-09-18 17:02:14,CaycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 128.0,stdout
du,2025-09-18 17:02:14,C6ycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 16168644 pps   25064 kbps  971231][tx 18192816 pps   28032 kbps 1892001][Total Msgs_Rcvd 16168644],stdout
du,2025-09-18 17:02:14,DKycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 15171780 prach0  996864],stdout
du,2025-09-18 17:02:14,DaycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[32m[NR_PHY]   [RAPROC] 241.19 Initiating RA procedure with preamble 19, energy 48.0 dB (I0 324, thres 120), delay 48 start symbol 0 freq index 0",stdout
du,2025-09-18 17:02:14,DqycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   241.19 UE RA-RNTI 010b TC-RNTI 5ac8: Activating RA process index 0,stdout
du,2025-09-18 17:02:14,D6ycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]   Check Msg3 TDA 3 for slot 16: k2 7, S 10 L 3, slot_mask 15360, msg3_mask 7168",stdout
du,2025-09-18 17:02:14,EKycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   UE 5ac8: Msg3 scheduled at 242.16 (242.6 k2 7 TDA 3),stdout
du,2025-09-18 17:02:14,EaycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[32m[NR_MAC]   UE 5ac8: 242.6 Generating RA-Msg2 DCI, RA RNTI 0x10b, state 1, preamble_index(RAPID) 19, timing_offset = 48 (estimated distance 1875.1 [m])",stdout
du,2025-09-18 17:02:14,EqycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   UE 5ac8: 242.6: Setting RA-Msg3 reception (CBRA) for SFN.Slot 242.16,stdout
du,2025-09-18 17:02:14,E6ycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   242.6 Send RAR to RA-RNTI 010b,stdout
du,2025-09-18 17:02:14,FKycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]    243 2: RA RNTI 5ac8 CC_id 0 Scheduling retransmission of Msg3 in (243,9)",stdout
du,2025-09-18 17:02:14,FaycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[32m[NR_PHY]   [RAPROC] 242.19 Initiating RA procedure with preamble 2, energy 48.0 dB (I0 342, thres 120), delay 36 start symbol 0 freq index 0",stdout
du,2025-09-18 17:02:14,FqycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   242.19 UE RA-RNTI 010b TC-RNTI 6834: Activating RA process index 1,stdout
du,2025-09-18 17:02:14,F6ycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]   Check Msg3 TDA 3 for slot 16: k2 7, S 10 L 3, slot_mask 15360, msg3_mask 7168",stdout
du,2025-09-18 17:02:14,GKycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   UE 6834: Msg3 scheduled at 243.16 (243.6 k2 7 TDA 3),stdout
du,2025-09-18 17:02:14,GaycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[32m[NR_MAC]   UE 6834: 243.6 Generating RA-Msg2 DCI, RA RNTI 0x10b, state 1, preamble_index(RAPID) 2, timing_offset = 36 (estimated distance 1406.3 [m])",stdout
du,2025-09-18 17:02:14,GqycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   UE 6834: 243.6: Setting RA-Msg3 reception (CBRA) for SFN.Slot 243.16,stdout
du,2025-09-18 17:02:14,G6ycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   243.6 Send RAR to RA-RNTI 010b,stdout
du,2025-09-18 17:02:14,HKycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]    24319: RA RNTI 5ac8 CC_id 0 Scheduling retransmission of Msg3 in (244,6)",stdout
du,2025-09-18 17:02:14,HaycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]    244 2: RA RNTI 6834 CC_id 0 Scheduling retransmission of Msg3 in (244,9)",stdout
du,2025-09-18 17:02:14,HqycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[32m[NR_PHY]   [RAPROC] 243.19 Initiating RA procedure with preamble 2, energy 51.0 dB (I0 358, thres 120), delay 37 start symbol 0 freq index 0",stdout
du,2025-09-18 17:02:14,H6ycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   243.19 UE RA-RNTI 010b TC-RNTI c63d: Activating RA process index 2,stdout
du,2025-09-18 17:02:14,IKycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]   Check Msg3 TDA 3 for slot 16: k2 7, S 10 L 3, slot_mask 15360, msg3_mask 7168",stdout
du,2025-09-18 17:02:14,IaycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   UE c63d: Msg3 scheduled at 244.16 (244.6 k2 7 TDA 3),stdout
du,2025-09-18 17:02:14,IqycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[32m[NR_MAC]   UE c63d: 244.6 Generating RA-Msg2 DCI, RA RNTI 0x10b, state 1, preamble_index(RAPID) 2, timing_offset = 37 (estimated distance 1445.4 [m])",stdout
du,2025-09-18 17:02:14,I6ycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   UE c63d: 244.6: Setting RA-Msg3 reception (CBRA) for SFN.Slot 244.16,stdout
du,2025-09-18 17:02:14,JKycXJkBdI0Tb9Y5ItHk,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   244.6 Send RAR to RA-RNTI 010b,stdout
